what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563362461
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563367923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563367926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563369557
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563372408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563382430
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.navigator"".",1445563384339
error,log,,,"An exception occurred invoking extension: org.eclipse.jst.jee.ui.web for object P/StrutsHelloWorld",1445563384340
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1445563384399
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1445563384509
started,bundle,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.ui",1445563384707
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1445563384766
started,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1445563384792
opened,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445563384815
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445563384895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563385151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563387487
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445563394096
