what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1445564547800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564547868
opened,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445564549185
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445564549264
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564549291
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445564550272
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564554437
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445564557628
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564563241
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564570996
error,log,,,"Invalid ZIP archive: MessageResource.properties [in StrutsHelloWorld]",1445564575163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564575209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564575212
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445564585356
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564591306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564596423
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564603828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564606345
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445564625342
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564633797
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445564633909
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445564633984
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564634015
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445564635168
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564649495
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445564649581
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445564649629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1445564705486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564707677
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1445564708784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564708810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1445564710244
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445564717193
